Age,Income,CreditScore,HouseholdSize,MedianHomeValue,MedianHouseholdIncome,Debt,LoanTerm,InterestRate,CreditIncidents,HomeValue,LoanAmount,ProductType,LoanStatus
83,739687,652,4,366900,84843,406827.85,480,0.044,4,990630,198126,3,1
82,418252,782,1,555700,82313,62737.8,180,0.036,0,1611530,1450377,4,1
48,58928,669,6,178600,64930,22981.92,180,0.038,0,375060,300048,2,1
18,11696,665,9,144500,31865,4678.4,360,0.042,3,260100,130050,2,1
52,11428,651,2,330300,82746,6056.84,180,0.042,4,627570,376542,3,1
69,602270,786,1,207700,65692,108408.6,360,0.037,5,602330,180699,1,1
41,59740,718,1,743200,99412,14337.6,360,0.039,1,2006640,802656,4,1
21,798308,792,2,213800,74276,151678.52,420,0.038,1,620020,496016,2,1
95,846323,780,1,403800,32945,50779.38,480,0.044,2,1049880,734916,2,1
37,10880,639,4,257500,52032,7072,360,0.044,2,437750,218875,3,1
20,45976,660,4,242500,73424,18850.16,360,0.043,0,533500,160050,2,1
70,13682,649,3,297500,49446,13271.54,420,0.039,3,446250,312375,2,1
66,38815,642,4,171200,33630,34933.5,360,0.043,2,445120,178048,3,1
85,143965,775,3,179000,45098,20155.1,360,0.039,3,411700,288190,3,1
65,56549,694,1,366900,84843,28839.99,420,0.039,4,660420,198126,2,1
98,46946,666,4,531000,41639,18778.4,360,0.042,2,1115100,446040,2,1
39,55442,659,2,512700,68368,29938.68,420,0.041,0,1076670,753669,2,1
35,824630,794,1,162300,49563,98955.6,360,0.04,6,470670,47067,2,0
40,31019,625,1,107800,48720,25125.39,480,0.036,1,301840,150920,2,1
27,22236,651,1,531000,41639,8894.4,360,0.039,5,955800,286740,3,1
22,908119,783,3,96600,36654,90811.9,480,0.042,2,280140,224112,2,1
39,264231,791,4,403400,127348,7926.93,180,0.037,5,1129520,225904,1,1
30,491843,783,3,137800,23494,68858.02,360,0.042,4,372060,260442,2,1
37,19677,663,4,219500,59422,8067.57,180,0.039,0,351200,210720,2,1
68,23301,630,3,743200,99412,13514.58,360,0.04,6,1337760,936432,4,0
89,135552,768,1,150100,37006,17621.76,360,0.04,5,330220,66044,2,1
24,54026,669,2,254100,79185,21070.14,420,0.037,5,482790,193116,1,1
20,58989,695,2,125200,45048,24185.49,360,0.036,0,313000,187800,1,1
54,852413,675,1,153500,45029,375061.72,180,0.039,0,414450,373005,2,1
91,30782,764,2,255000,56444,6772.04,360,0.044,0,484500,193800,3,1
41,208192,796,3,48600,30060,20819.2,420,0.038,2,92340,73872,3,1
20,32114,653,8,414600,61925,16057,360,0.036,1,953580,381432,1,1
85,19997,658,4,179000,46133,8398.74,360,0.042,6,304300,243440,3,0
70,801028,797,4,170000,55900,120154.2,180,0.038,1,459000,137700,3,1
74,45057,773,2,547800,56716,13066.53,420,0.039,1,1314720,920304,4,1
28,121905,778,1,216600,44017,30476.25,480,0.043,3,433200,389880,2,1
36,40872,642,1,231900,75572,25749.36,180,0.045,0,533370,213348,3,1
81,453858,788,4,348900,123851,18154.32,420,0.044,3,976920,390768,2,1
20,41326,654,4,237200,68422,19423.22,480,0.044,1,450680,45068,3,1
66,22547,640,4,219500,59422,18939.48,480,0.045,2,395100,158040,2,1
39,82116,698,7,124500,37996,36131.04,180,0.044,4,336150,302535,2,1
38,30496,639,3,67100,32457,19517.44,180,0.036,5,154330,138897,3,0
51,16635,640,3,81000,39854,11810.85,420,0.043,1,145800,116640,2,1
87,31542,780,2,174100,57404,1577.1,360,0.036,0,348200,104460,1,1
95,135226,771,4,58500,20410,37863.28,180,0.043,1,152100,121680,2,1
24,565494,793,1,255000,56444,45239.52,480,0.043,1,739500,517650,2,1
97,835207,798,2,150100,37006,150337.26,420,0.039,1,390260,78052,3,1
71,51678,755,3,196400,88853,9818.82,360,0.042,2,510640,51064,2,1
21,57099,652,9,254100,79185,28549.5,360,0.043,4,533610,160083,3,1
68,14886,659,1,201000,76124,7294.14,360,0.041,1,301500,120600,2,0
43,25377,636,1,122800,58366,20809.14,480,0.044,5,208760,146132,3,0
92,23825,620,1,242500,73424,23110.25,420,0.036,4,388000,155200,3,0
95,83561,663,1,240000,51136,32588.79,360,0.043,0,456000,228000,3,1
79,33547,637,3,330300,82746,21470.08,180,0.036,1,825750,247725,2,0
59,392977,781,1,231900,75572,35367.93,180,0.044,3,695700,278280,3,1
55,42404,665,1,242500,73424,22898.16,480,0.045,3,533500,426800,3,1
22,811051,791,3,231900,75572,162210.2,180,0.04,0,626130,438291,2,1
56,27984,637,4,272600,45224,25745.28,180,0.037,0,490680,98136,2,1
39,43938,620,2,366900,84843,32074.74,180,0.035,1,880560,704448,2,0
61,497657,799,7,171200,33630,34835.99,360,0.044,5,445120,222560,2,1
61,704524,789,1,555700,82313,28180.96,480,0.035,4,1667100,166710,1,1
96,52392,717,3,104500,30678,5763.12,420,0.043,3,271700,163020,2,1
41,932656,785,3,347800,69495,74612.48,480,0.037,6,904280,271284,1,0
80,57148,714,4,153500,45029,11429.6,420,0.044,0,291650,174990,3,1
86,46122,634,4,326800,85354,25828.32,420,0.036,3,718960,503272,3,1
57,656658,782,1,414600,61925,65665.8,420,0.038,2,1119420,223884,2,1
89,36996,627,1,119700,48302,34776.24,420,0.037,1,275310,110124,2,1
65,916777,799,3,157100,41335,82509.93,180,0.039,1,424170,296919,2,1
74,55796,743,1,197300,65393,9485.32,360,0.039,2,453790,136137,2,1
65,25531,640,3,385100,84905,15318.6,360,0.044,2,731690,512183,2,0
91,31793,658,1,474600,85479,13670.99,180,0.043,2,901740,450870,3,1
52,43065,772,2,726500,63739,6029.1,180,0.042,1,1453000,1017100,4,1
61,48720,752,1,189600,51744,4872,480,0.042,4,379200,265440,2,1
88,22053,640,2,63900,21764,15437.1,180,0.038,6,102240,51120,2,0
65,875648,788,3,555700,82313,17512.96,360,0.036,1,1444820,722410,1,1
61,24843,654,4,103900,38545,9440.34,360,0.042,2,166240,33248,2,1
20,14987,649,1,58500,20410,11090.38,360,0.037,1,93600,84240,2,1
19,695262,780,4,58500,20410,118194.54,360,0.035,3,169650,135720,1,1
22,25388,650,1,512700,68368,10155.2,180,0.045,0,922860,646002,3,1
35,10619,621,1,151500,56696,9663.29,480,0.038,6,227250,22725,3,0
27,146919,773,3,84100,40742,20568.66,180,0.038,1,193430,58029,3,1
97,475107,787,3,119400,43935,71266.05,480,0.041,1,346260,207756,2,1
91,283441,785,3,240700,60407,51019.38,420,0.038,0,625820,312910,2,1
77,53091,660,3,115700,11368,29200.05,180,0.043,1,289250,86775,2,1
89,54424,657,2,155000,27702,25035.04,180,0.043,3,325500,65100,3,1
18,325637,797,1,214500,44209,48845.55,180,0.044,4,600600,120120,3,1
82,14443,643,6,1000001,161848,10832.25,180,0.038,1,1600001.6,320000.32,2,0
53,249200,799,3,135900,44563,4984,480,0.035,5,380520,76104,1,1
51,16745,660,3,283100,58707,8372.5,360,0.043,4,509580,458622,2,1
37,14349,663,1,221600,79746,6313.56,360,0.041,3,376720,188360,3,1
47,14003,777,3,71900,39272,3500.75,480,0.041,3,129420,25884,2,1
28,49296,621,2,714000,82411,29084.64,420,0.041,3,1356600,271320,2,1
43,13685,630,4,714000,82411,12453.35,420,0.036,3,1356600,678300,2,0
60,425739,793,2,143500,73729,68118.24,420,0.044,0,401800,200900,3,1
75,664020,792,4,443300,114257,132804,180,0.042,5,1285570,514228,2,1
18,444394,799,2,195000,51179,79990.92,180,0.041,5,585000,292500,3,1
43,174204,767,1,58500,20410,19162.44,360,0.035,2,117000,23400,1,1
35,686533,791,3,273700,36791,82383.96,360,0.04,0,766360,229908,2,1
42,29559,658,2,124500,37996,14779.5,180,0.037,1,261450,104580,1,1
36,492502,792,2,347800,69495,19700.08,360,0.036,1,1008620,806896,4,1
23,139623,764,4,253800,49881,44679.36,420,0.036,5,456840,228420,1,1
65,140950,769,1,70600,26767,19733,360,0.043,1,197680,158144,2,1
25,52550,675,1,191100,45363,26275,360,0.039,1,382200,343980,2,1
26,223800,786,2,254100,79185,31332,420,0.039,6,559020,223608,3,0
42,66777,689,3,70600,26767,34724.04,180,0.039,1,176500,88250,2,1
97,33095,623,2,234700,48853,30447.4,180,0.04,3,492870,394296,2,1
49,399227,795,3,189600,51744,59884.05,180,0.035,4,549840,384888,1,1
28,692047,791,7,403800,32945,41522.82,480,0.042,5,1049880,524940,3,1
45,348362,795,4,214500,44209,34836.2,180,0.042,3,600600,120120,2,1
79,940500,793,4,459400,75056,178695,420,0.04,0,1194440,119444,3,1
43,42947,662,1,285000,46312,23191.38,360,0.044,5,541500,270750,2,0
35,416085,782,4,459400,75056,45769.35,360,0.037,4,1286320,1029056,4,1
78,148852,757,1,299400,87288,20839.28,180,0.044,2,778440,311376,2,1
59,473495,784,4,219500,59422,47349.5,180,0.035,3,570700,456560,1,1
57,804367,795,2,273700,36791,104567.71,480,0.041,6,738990,295596,2,0
22,703032,632,2,714000,82411,569455.92,360,0.035,2,1927800,771120,3,1
37,51434,718,3,150100,37006,12858.5,420,0.044,1,405270,243162,3,1
69,140247,763,2,297500,49446,26646.93,180,0.036,2,684250,615825,1,1
90,116970,753,3,250200,59358,29242.5,180,0.041,3,575460,172638,3,1
34,56935,768,1,217400,75365,6832.2,420,0.037,1,413060,289142,1,1
44,43004,650,3,94800,42488,18061.68,360,0.039,1,227520,204768,3,1
56,478802,790,1,157100,41335,81396.34,420,0.038,2,408460,204230,3,1
28,11831,650,1,201000,76124,6152.12,360,0.042,4,361800,289440,3,1
73,55298,716,4,94800,42488,11059.6,360,0.037,0,255960,127980,1,1
67,41614,646,1,209800,81887,38284.88,180,0.045,4,524500,209800,2,0
89,27618,665,1,155000,27702,12704.28,180,0.037,3,279000,251100,1,1
75,38065,643,3,71900,39272,35781.1,420,0.038,3,143800,86280,3,1
38,945983,780,4,80800,33648,28379.49,420,0.041,3,234320,187456,2,1
36,24001,777,3,74300,17174,4080.17,360,0.043,3,141170,28234,2,1
91,49946,621,4,143500,73729,32464.9,420,0.036,0,272650,136325,2,1
40,733362,789,3,272600,45224,14667.24,360,0.038,1,790540,395270,2,1
69,320030,792,4,137800,23494,28802.7,180,0.044,0,413400,165360,3,1
39,36021,760,2,726500,63739,11166.51,180,0.039,1,1380350,276070,2,1
20,46712,646,4,105400,42620,31764.16,180,0.044,6,221340,132804,3,0
74,30952,630,3,63900,21764,26309.2,480,0.043,3,159750,31950,3,1
77,40406,662,1,71900,39272,21011.12,180,0.039,3,194130,19413,3,1
75,51835,703,1,219500,60977,12440.4,360,0.041,5,548750,54875,2,1
93,369995,798,2,191100,45363,51799.3,420,0.043,6,515970,154791,3,0
51,32808,776,1,84100,40742,7217.76,180,0.036,4,193430,96715,1,1
72,26983,782,4,191100,45363,1618.98,180,0.041,4,363090,145236,2,1
80,400218,781,8,223100,67956,28015.26,480,0.04,2,646990,129398,3,1
56,22185,647,2,144500,31865,21297.6,360,0.036,6,274550,109820,2,0
21,115969,766,3,88900,30958,22034.11,420,0.041,4,240030,96012,2,1
18,327071,661,2,297500,49446,140640.53,180,0.04,3,803250,562275,3,1
41,44347,666,1,48600,30060,18625.74,420,0.044,1,136080,95256,3,1
56,600020,784,3,137800,23494,102003.4,180,0.038,2,399620,119886,3,1
59,58763,675,4,482700,47368,26443.35,180,0.042,6,1303290,390987,3,0
90,727652,791,3,74300,17174,21829.56,360,0.036,0,208040,145628,1,1
82,56464,680,1,150100,37006,23714.88,480,0.039,3,405270,81054,3,1
81,804173,794,1,96600,36654,32166.92,180,0.037,1,260820,104328,1,1
35,43351,632,10,195000,51179,35981.33,480,0.037,0,526500,157950,2,1
32,512925,780,2,144500,57821,25646.25,420,0.036,2,390150,39015,1,1
96,360396,795,1,102600,41626,61267.32,480,0.041,1,256500,205200,2,1
30,40189,642,2,283900,80235,22907.73,480,0.036,3,567800,113560,2,1
58,117585,769,2,662200,99101,25868.7,360,0.036,0,1721720,344344,1,1
53,41122,620,4,63900,21764,23439.54,480,0.039,2,127800,102240,2,0
30,48013,662,2,88300,35337,24486.63,420,0.044,0,247240,222516,2,1
79,102066,753,2,171200,33630,25516.5,480,0.038,5,428000,128400,2,1
48,26103,621,4,67100,32457,23492.7,420,0.035,3,114070,45628,2,1
84,16862,624,2,414600,61925,13152.36,180,0.042,3,621900,186570,2,1
45,549349,786,3,67100,32457,38454.43,180,0.037,5,174460,104676,1,1
58,36318,662,2,403400,127348,15616.74,480,0.039,5,766460,383230,3,0
45,25414,641,3,726500,63739,23889.16,360,0.035,1,1235050,864535,4,0
76,57287,690,1,119500,43606,24633.41,180,0.038,1,262900,184030,3,1
74,24696,660,4,71900,39272,10866.24,480,0.035,2,136610,109288,1,1
78,43900,628,3,103900,38545,32486,360,0.043,2,187020,130914,2,1
65,744052,674,3,216600,44017,364585.48,480,0.037,3,563160,337896,1,1
47,122803,761,8,88900,30958,13508.33,180,0.038,3,240030,168021,2,1
67,114395,773,2,214500,44209,18303.2,180,0.036,6,557700,390390,1,0
81,12043,627,4,374600,88480,7346.23,420,0.041,5,636820,382092,2,0
79,26608,642,4,1000001,161848,23148.96,480,0.042,6,2000002,400000.4,3,0
21,477560,797,1,129500,43190,76409.6,480,0.044,1,336700,202020,2,1
98,48577,633,1,127800,62201,44690.84,360,0.044,4,345060,138024,3,0
80,33126,637,1,189600,51744,28488.36,360,0.039,2,436080,261648,2,1
35,154693,690,2,219500,60977,81987.29,480,0.039,2,504850,100970,2,1
34,19663,668,4,107800,48720,9634.87,480,0.035,1,183260,128282,1,1
76,12997,622,2,137800,23494,8967.93,480,0.038,4,275600,137800,2,0
24,16696,662,1,482700,47368,8681.92,480,0.041,5,868860,695088,2,0
100,14162,634,4,196400,88853,13878.76,480,0.044,0,333880,267104,2,0
79,137352,768,3,168700,61203,15108.72,180,0.044,0,388010,271607,2,1
23,19294,654,2,348900,123851,9068.18,480,0.038,4,628020,314010,3,1
73,689203,788,2,155600,28949,117164.51,420,0.041,2,435680,261408,2,1
55,47528,658,4,137800,23494,18060.64,180,0.041,5,344500,172250,3,1
92,38782,643,4,326800,85354,25596.12,180,0.036,2,686280,480396,2,1
60,18736,647,1,257500,52032,13302.56,180,0.036,1,437750,175100,2,1
85,25626,655,4,240000,51136,10250.4,420,0.035,4,480000,192000,1,1
35,33034,772,3,255000,56444,9910.2,360,0.04,4,688500,137700,2,1
66,21150,622,4,114700,39503,15862.5,420,0.039,0,229400,45880,3,1
18,28073,637,1,71900,39272,17405.26,180,0.038,2,136610,81966,3,1
52,23123,620,1,111700,33558,20579.47,360,0.039,1,178720,53616,3,0
59,34296,660,1,63900,21764,16805.04,420,0.043,1,115020,57510,3,1
69,27505,630,3,283100,58707,22554.1,360,0.04,1,452960,226480,2,1
85,40089,767,3,130200,41667,10824.03,480,0.044,4,273420,164052,3,1
72,301108,789,4,88900,30958,54199.44,180,0.044,3,240030,48006,2,1
84,638604,780,4,446600,104986,76632.48,420,0.037,3,1116500,223300,1,1
36,29236,624,2,144500,57821,21927,420,0.039,4,289000,57800,2,0
52,923487,681,2,147600,41948,507917.85,360,0.041,2,369000,221400,2,1
42,57253,712,1,474600,85479,14313.25,180,0.041,3,996660,398664,2,1
32,50602,730,4,140200,46709,15180.6,420,0.037,1,322460,64492,1,1
30,21882,622,3,219500,60977,20350.26,420,0.043,0,417050,166820,3,1
70,35825,626,2,119500,43606,31526,180,0.044,0,310700,248560,2,1
55,50662,680,4,115700,11368,22291.28,180,0.038,4,208260,83304,2,1
99,13485,624,3,420600,47358,11462.25,480,0.04,0,799140,159828,3,1
63,32250,662,3,125200,45048,15480,420,0.043,2,350560,175280,3,1
82,24387,623,2,189600,51744,20728.95,360,0.039,2,322320,257856,2,1
52,816169,789,1,63900,21764,40808.45,420,0.036,4,166140,99684,1,1
25,927452,787,1,104500,30678,55647.12,180,0.044,5,261250,52250,2,1
34,39366,624,2,103900,38545,23619.6,180,0.041,6,270140,81042,3,0
100,56838,689,1,197200,87971,30124.14,180,0.036,1,414120,207060,1,1
20,58265,758,1,137100,36600,12235.65,180,0.038,0,329040,131616,3,1
66,127821,654,3,190100,75421,58797.66,360,0.044,5,399210,319368,3,0
28,854465,797,4,67100,32457,0,420,0.043,5,174460,157014,2,1
67,31400,625,2,90000,25465,30458,420,0.044,2,216000,172800,2,1
50,38008,662,3,242900,49732,19004,480,0.036,2,655830,524664,1,1
35,308492,792,3,414600,61925,18509.52,360,0.037,3,1243800,746280,1,1
44,430048,797,4,219300,81031,0,180,0.043,5,635970,63597,2,1
25,50740,681,4,74300,17174,27399.6,360,0.036,6,170890,153801,1,0
53,23846,622,3,137100,36600,20030.64,360,0.037,5,233070,163149,3,0
86,37191,666,2,178600,64930,19339.32,480,0.037,3,375060,187530,1,1
83,28547,657,4,147600,41948,14273.5,480,0.041,1,250920,175644,2,1
31,117595,751,10,139200,58247,36454.45,480,0.043,3,292320,87696,2,1
89,895057,795,9,285000,46312,179011.4,420,0.037,1,741000,222300,1,1
55,54524,719,3,446600,104986,8723.84,180,0.04,6,1250480,500192,3,0
87,74405,663,4,250200,59358,38690.6,360,0.044,2,625500,62550,2,1
25,15239,627,4,223100,67956,11581.64,420,0.044,0,423890,42389,3,0
87,866634,798,4,127300,45059,17332.68,360,0.037,1,330980,198588,1,1
45,40651,667,10,237200,68422,15853.89,360,0.045,5,569280,455424,2,1
91,34875,637,1,366900,84843,20925,480,0.041,5,733800,513660,2,0
33,25600,657,3,374600,88480,13568,480,0.042,4,711740,213522,3,1
64,547108,780,10,124000,34234,16413.24,360,0.039,0,334800,133920,2,1
35,21799,668,3,179000,46133,10245.53,420,0.042,4,304300,91290,2,1
75,411236,788,3,197300,65393,37011.24,180,0.038,0,532710,372897,3,1
67,53165,680,3,189900,34071,20734.35,180,0.045,3,531720,372204,2,1
40,139629,757,2,555700,82313,39096.12,480,0.035,4,1500390,900234,4,1
27,28641,622,1,743200,99412,25490.49,420,0.038,2,1263440,505376,2,0
86,14435,649,3,135900,44563,8227.95,480,0.041,3,203850,183465,2,1
86,402024,796,1,119700,48302,64323.84,360,0.042,3,359100,251370,2,1
29,94529,707,1,231900,75572,23632.25,180,0.036,2,510180,306108,1,1
95,21044,648,8,459400,75056,14520.36,180,0.038,1,872860,523716,2,0
29,28394,651,4,120300,40751,11073.66,180,0.041,1,240600,72180,3,1
85,545086,790,4,137100,36600,16352.58,480,0.038,1,370170,296136,2,1
79,33184,656,1,139200,58247,12941.76,180,0.037,0,292320,233856,1,1
92,246919,784,4,147600,41948,44445.42,480,0.037,4,369000,258300,1,1
48,39762,654,1,299400,87288,21073.86,180,0.044,1,808380,646704,3,1
75,38276,653,2,88300,41305,19138,480,0.043,3,203090,81236,2,1
77,393738,790,2,124500,37996,3937.38,360,0.044,1,323700,194220,2,1
30,31470,646,4,448200,39409,17623.2,360,0.043,0,986040,690228,2,1
89,51629,653,2,316600,64738,26330.79,480,0.043,2,664860,398916,3,1
79,18940,653,2,79400,29156,8144.2,420,0.036,1,134980,67490,1,1
69,43206,621,1,207700,65692,24627.42,420,0.041,3,436170,348936,3,1
83,740967,787,3,138000,51830,59277.36,360,0.038,4,372600,149040,3,1
86,44748,663,4,140200,46709,21031.56,480,0.039,2,294420,206094,3,1
44,22548,640,9,94800,31519,14656.2,420,0.04,3,170640,68256,2,1
43,502077,627,3,155000,27702,426765.45,480,0.038,1,434000,43400,2,1
39,364744,792,3,218200,54758,21884.64,180,0.044,0,567320,226928,2,1
94,13481,638,4,119400,43935,7684.17,420,0.044,6,191040,152832,3,0
45,23888,637,3,140200,46709,16243.84,360,0.045,4,224320,22432,3,0
72,44542,781,2,209800,81887,1336.26,420,0.044,2,524500,367150,2,1
27,49594,624,3,220400,65559,34219.86,420,0.037,1,595080,297540,3,1
28,20800,667,4,531000,41639,11232,480,0.042,3,796500,398250,2,1
60,451140,791,4,201000,76124,76693.8,480,0.037,1,603000,361800,1,1
74,56917,714,2,231900,75572,15936.76,420,0.042,1,556560,222624,2,1
23,455195,788,2,174100,57404,40967.55,360,0.042,2,487480,389984,3,1
89,132426,775,2,257500,52032,39727.8,420,0.037,2,592250,533025,1,1
33,40632,659,2,128400,42284,19097.04,180,0.037,1,256800,25680,1,1
28,59623,676,3,105400,42620,28022.81,420,0.039,3,210800,42160,2,1
95,577596,785,4,57500,30000,98191.32,360,0.036,4,155250,93150,1,1
88,16807,638,3,105400,42620,11260.69,360,0.043,1,189720,75888,2,1
44,25990,664,1,96600,36654,10915.8,420,0.038,3,164220,131376,2,1
26,50345,719,4,214500,44209,6544.85,180,0.039,2,493350,246675,3,1
99,28607,788,2,348900,123851,4577.12,180,0.036,0,662910,596619,1,0
58,39309,667,2,347800,69495,21226.86,360,0.042,2,660820,198246,2,1
37,28295,665,4,130200,41667,10752.1,180,0.037,5,247380,123690,1,1
41,58222,661,4,67100,32457,29111,420,0.039,3,167750,134200,2,1
88,379029,789,2,202100,61672,49273.77,420,0.045,2,505250,151575,2,1
84,53379,674,2,88300,41305,21885.39,420,0.036,1,185430,111258,1,1
60,55531,664,6,255000,56444,22767.71,180,0.042,1,561000,168300,2,1
60,35568,647,3,283900,80235,34500.96,180,0.045,0,709750,212925,2,1
57,17637,652,1,299400,87288,6702.06,180,0.038,2,508980,305388,2,0
23,701583,676,4,115700,11368,322728.18,480,0.038,2,300820,30082,3,1
44,179688,760,3,48600,30060,35937.6,420,0.037,0,131220,78732,1,1
67,57532,716,2,512700,68368,6328.52,360,0.037,4,1333020,533208,1,1
60,351729,797,2,179000,46133,7034.58,420,0.037,6,537000,429600,1,0
52,512024,782,4,81000,39854,30721.44,360,0.036,3,226800,113400,1,1
95,55260,688,1,125200,45048,30393,480,0.035,0,313000,93900,1,1
18,505286,799,10,120300,40751,80845.76,480,0.035,6,300750,270675,1,0
20,31215,624,4,114700,39503,26844.9,480,0.038,0,217930,174344,2,1
51,54249,688,3,138000,51830,29836.95,360,0.044,3,248400,173880,3,1
65,291374,781,4,197200,87971,17482.44,420,0.037,4,532440,159732,1,1
37,44915,642,9,257500,52032,41321.8,180,0.042,4,489250,440325,2,0
28,29276,624,4,369400,85082,16687.32,360,0.036,3,886560,531936,2,0
32,141658,772,3,1000001,161848,33997.92,360,0.043,0,2600002.6,520000.52,2,1
84,62486,653,3,347800,69495,31867.86,360,0.038,2,939060,563436,2,1
65,413350,780,2,217400,75365,57869,480,0.044,2,543500,271750,2,1
29,55607,652,4,153500,45029,28915.64,180,0.042,2,399100,79820,2,1
55,41522,790,1,191100,45363,7889.18,420,0.037,0,420420,84084,1,1
39,14792,662,2,48600,30060,5916.8,480,0.038,3,77760,23328,3,1
61,134613,692,3,179000,45098,59229.72,420,0.041,1,358000,143200,2,1
69,390090,787,4,79400,29156,46810.8,360,0.045,0,222320,22232,2,1
95,261419,786,4,94800,31519,10456.76,360,0.038,2,265440,159264,2,1
83,56363,719,4,135700,67970,12399.86,360,0.045,3,325680,260544,3,1
